user_id,num_reviews
104169978233527026073,34
104170750332538230657,32
104176723247708487477,35
104182743385362270272,22
104192170705510818811,20
104192580882728825705,21
104195080820764518056,27
104196090569471677126,24
104196418963856624469,27
104197543191028303142,21
104200386424727775843,20
104200602428478883444,27
104200645784885039023,31
104201945291984944824,28
104204249002874879707,49
104204975187337145606,23
104206214514334640669,25
104206450664715070267,20
104207578776204851622,20
104207879386795066919,22
104208827435727466737,25
104211238460329290932,23
104211523307820397632,30
104213503372158378010,23
104217376878426589460,20
104218929495826187634,32
104219651906958122517,27
104221714854282523051,27
104222148378600168778,21
104224474583939571978,20
104225193023261009555,24
104227255472949627361,69
104227900800526892479,49
104231803802346167276,21
104235607789825080605,24
104236438121192899522,24
104236633484823846227,21
104242159481267086779,66
104242717525185023473,26
104243545346557823470,22
104243911199385324777,24
104249377793907962617,39
104249683330257725104,24
104254475717538537459,23
104255357376689873637,32
104255436373660971415,23
104257789751805504538,22
104259122493279159319,26
104259763574908799227,20
104262068199833109964,65
104263709271950948157,26
104263895243852533637,32
104265446396533455986,31
104266396865756229808,22
104269876004466220037,20
104272392384296114565,24
104275932189298338446,23
104277377007591168978,28
104279181420912804183,20
104281127483982126744,23
104283931095321446238,34
104285412690081387336,26
104287900749560866993,36
104291455325483365960,34
104292626380299505135,28
104292705234084131061,28
104298171686884411291,21
104301154596458593723,20
104303733879647879631,26
104305416665522617663,20
104305523663374036411,55
104308454418149188669,22
104309114429557280657,23
104309294222374105416,22
104309477669004131109,20
104310129461139366040,20
104310529789682711514,72
104311156626867539152,22
104311592950201330339,30
104312266146854596690,29
104313163178225885011,28
104313175248065203187,25
104314158107251015360,23
104314853290543678830,25
104315430881787977254,28
104315892186476058336,42
104316820802998411511,24
104324045955341723470,33
104324113437010428377,30
104325532027897399151,20
104327516809969662063,35
104330398152640925964,21
104330863441656195718,53
104331323543273736034,33
104332611927009497359,31
104333968027690792537,24
104336568093025449196,24
104341297943521417773,24
104342010220853988330,25
104343109217614660554,52
104343495973423603457,20
104343846669119264519,31
104344668757463070903,20
104347891308399522436,23
104347964019084412802,20
104348903959744595074,23
104350796212448779369,21
104352078979643568359,25
104354652175943877835,23
104354917687453835046,38
104355338465523510102,23
104355471212877684197,20
104355740743816446102,37
104358775377956927830,21
104360491119940738725,21
104362394264030694430,26
104362766173814743905,25
104368446537453439090,46
104368816942154849654,20
104370559211047373544,21
104371289657356907229,21
104371338789493406867,29
104374420840433492153,21
104375540348763630840,22
104377751150262979059,20
104380054261695591128,28
104380091028556940918,65
104380476475414975549,30
104380846082183761472,25
104381258247330282261,32
104382590157997498400,53
104383067080067269381,21
104386616898930261822,41
104389444352196265939,28
104390914659004769007,48
104396020787156870595,28
104396054830574816625,21
104400119614931114752,32
104404601284522213395,24
104406205599569489403,44
104406496883836555251,25
104409581920272191907,20
104409598869188001238,33
104409702597682673587,44
104410763862389131894,37
104410950496567726539,28
104414192940748835760,20
104421113069187652128,20
104421494027479281358,21
104422196395734770764,56
104422288212949352575,26
104423694763916063346,20
104426942467347149317,47
104430527622564674516,42
104430814034873441260,25
104432848972590817730,31
104433221747161096197,28
104433479921556301091,49
104433649184180621679,21
104435747161041816704,25
104437012104913070524,26
104437341216642563880,21
104440015144017037309,32
104443940671482231036,25
104445292084405542233,24
104450328027067174940,35
104453317877371254896,22
104454599361229722572,25
104455580615731627700,54
104455864344056577766,34
104455910857039444460,46
104456296118967311040,22
104457090855687430097,26
104460200998339556578,43
104461010356017475451,41
104464788845465336232,20
104467982589999870780,20
104469196558836950267,29
104469303761620819602,22
104470084512502952779,44
104470563330256273732,54
104474991525566331115,22
104475762859518392803,20
104477463842311984486,23
104478870885721622260,37
104479154834323763164,32
104479975997039159982,29
104479979939186028440,45
104480178555118033028,36
104481292221506645739,26
104483840185081688095,26
104484251201629041862,28
104484524872537490224,21
104484985804556725497,22
104485078818799754403,20
104486274315012988836,30
104487274844322357983,23
104488867784019701637,27
104489502115057888772,20
104496018392667073383,22
104496094655809560675,20
104507537730327028090,35
104508234456005341590,36
104508590989634817711,21
104510946234404464675,23
104511755873388050223,20
104515587995249997984,39
104519135009374332039,25
104519374123741166865,23
104519490078049903776,22
104526630316068589259,34
104529364199392949483,21
104530067800771004853,21
104530682554885666521,55
104539503010960276488,25
104539715813332020581,20
104540562469151561162,36
104541453031146564312,38
104551387503586003035,20
104553448042183129006,20
104554392626744756766,26
104558534356008485824,25
104560322814018557979,22
104565962140700794910,34
104566148147077637476,21
104566271471592071292,21
104566513516127958071,20
104570393497125481421,32
104572266525305964813,98
104572921731236834402,27
104574949842420168945,24
104577241046565630384,23
104585823784849882707,22
104586130688201390281,22
104586815203599517588,23
104586946741860655864,20
104594577202773107280,52
104597953393219111408,20
104600342620708540469,50
104600615102405540708,23
104605634623831985571,20
104607100355745597156,27
104607482228859917568,32
104608877381466956373,20
104610606609028420762,31
104614057476435509412,24
104616670780450565502,38
104616959929533955022,25
104619208498247892402,23
104623786298011987710,29
104625121617111126835,26
104628408569184631856,22
104629120075596663024,38
104632080903228588069,23
104633188950581398739,33
104634761157874914051,29
104635076451105642649,34
104635117195329116994,21
104635206534672085488,22
104636687373132435944,26
104639185831414329395,22
104640754514205421171,28
104641109578163726836,31
104642765805657962839,21
104642842555430913297,22
104645608874160534977,20
104647135348235872295,22
104652536924107437080,28
104652582641877590984,31
104663324194413233457,22
104664418484289817867,21
104664627563413813735,20
104665984153400455724,20
104666986312656702663,34
104668466813279496051,26
104676934360791783131,23
104677397140480466464,27
104680407430565543638,26
104680463486884410557,23
104681512351006856603,36
104687087007663307512,36
104687229517068000095,24
104689828696016153905,45
104690440142211270570,34
104691907441026673653,44
104692411875269101679,28
104694136987364924925,22
104695093635267474610,23
104695385140134606507,30
104697385243536776513,26
104700369435679371027,20
104703130528376437482,26
104703239457779551552,26
104703683205629052672,26
104706365281069390448,25
104709892407161972808,26
104711917119635235915,28
104713849632387838364,27
104715444736410516554,32
104719634294258823822,20
104719890437250767853,32
104723928966640364196,27
104726184622242333286,23
104728692453620331808,20
104729574155202786926,20
104731592721555894842,31
104732928539459536061,25
104733783070441376131,21
104737652776989216058,40
104738197320543599782,29
104740469083312040085,29
104740722940218570164,41
104742787928495148360,25
104745565929433688409,20
104747374118050023596,63
104748063832188068648,26
104748636415607697447,37
104749430868011448913,20
104751869075339264058,56
104752449020318417825,23
104752706081343455775,77
104754418643027765025,20
104756815649499553761,58
104760365129818153354,131
104761338167454766666,23
104761520762336551678,22
104762856285659467554,24
104766509418334695772,31
104766697010990663728,28
104770490374660192102,27
104775262442379650933,31
104777316459740455086,27
104780034415946426470,26
104780613445740419551,25
104783411677644793838,23
104785791040414730110,31
104789780081413920683,58
104790772725335214980,20
104790910908243259310,33
104791184870104096902,23
104795218904869083928,76
104796397517263579464,20
104797148925177491874,24
104799570071639348896,21
104801665293523917412,30
104803923671319572214,22
104804287080678508506,20
104805636725933363490,23
104807355182619574211,20
104809102986634997651,20
104809178114187965707,28
104809366563148500979,20
104810073145968547944,30
104812754033778092952,48
104816356058646331726,21
104816621735033373038,39
104816987874703792024,20
104817114052035021752,22
104817301907784635919,33
104819208193648646391,23
104819628269620445863,29
104820274733687950698,21
104820815442248120704,27
104822966602634808501,21
104825210330312437691,20
104830646600306495635,20
104831647033291831498,21
104832603358856230487,21
104834863805369749010,36
104836611323318360718,24
104838312111607953395,25
104838852745270005657,59
104840422740811663121,27
104841033913417419076,20
104845761783429946582,44
104846964206441084069,23
104849499926396607558,25
104850357789955646181,30
104851891123932694844,22
104854399807611660824,24
104856959060950834557,28
104861061639357805200,20
104871557744407823815,28
104874657431642695151,28
104875279976633627744,31
104878055650557890540,22
104890866264308107256,27
104891740926305075241,23
104892991561367556397,48
104895138869758151563,20
104895254784425452597,93
104897810989125884239,23
104898353344851992505,37
104898379593541185633,24
104901107915758739214,23
104904060169363373863,21
104904489936246914123,22
104906929853512905291,21
104909467358616278678,21
104916118213687425249,20
104916299689348322440,23
104917798203340905639,21
104918047471461073054,36
104919403543201284402,53
104919856252570122253,23
104922461168755640726,30
104925646266642462194,48
104926761948554070730,23
104927579133877781784,25
104929424972478304029,26
104931493331846319834,25
104932612519540864153,35
104938892686004288878,45
104939425358197683316,39
104944339555800458065,31
104947897789488966281,25
104950020836176930756,59
104950974216868087564,34
104952828257728447914,27
104958103653964084266,29
104958759738916303532,20
104962409379181350484,23
104963345996101483569,23
104963844809945035706,31
104968351589891616808,20
104973886225295574120,28
104975885348246841711,38
104976186867774215843,29
104977622527420694191,20
104977981661461840378,24
104978859614096319817,55
104980147800315968196,38
104981401118783984150,27
104983141122260644080,31
104983197749066277361,23
104984015536862411896,26
104987208327818271713,21
104988414518146575978,20
104988732212398743209,22
104989972250538350063,42
104990602681120631787,36
104990815168591639767,25
104995111971030870289,20
105001590706143089398,26
105006528856222957573,30
105007028010892464821,57
105011221657046053015,88
105013311575109322364,48
105016669015427361527,54
105021112548614700050,27
105023463520755494527,69
105023589704230456467,23
105024757245854922114,20
105029610229587690851,21
105029829239167050565,21
105030058137851272320,26
105031139036985750546,29
105032089136055435233,20
105032863102169355331,26
105033804393786019145,21
105037059585818571616,25
105038660474037923147,22
105038683786766912541,21
105038837389789397620,25
105039784525397805217,27
105041751235581472016,24
105042156520089423332,33
105042743298581318832,25
105048377557878725365,20
105048715672729903091,51
105049488381153868802,23
105052879358617599623,21
105055535771552108108,25
105057610301746297055,24
105057657605593368726,31
105059006886668931835,36
105059278810142423778,29
105061099394492403376,22
105062549410290983896,50
105062766467317621075,35
105063245787449326732,22
105065039078158889776,20
105066649290116922061,28
105067467698242751298,22
105072099058933517160,21
105072855211422973105,72
105075329085144558458,21
105075712961315173033,23
105079072831041301111,24
105080579042930241556,27
105081212929181838351,22
105085596094939016261,27
105089624124672346263,43
105092225935730350332,21
105092532229109894016,23
105096742955878107865,25
105096998912957920703,32
105097490540168914070,21
105098397930261772192,22
105105212989489604583,45
105107223358386235737,25
105108107744357349135,25
105113126758123051038,20
105117703295156699597,30
105121010669309800299,30
105122241146619688423,21
105122631460893829284,38
105126855981364404288,21
105127462119945642085,20
105127561295328404681,29
105131127666963390736,27
105131170391272947234,24
105131580428626326824,26
105134544795660236853,22
105137300348020848733,20
105138100976678569474,20
105139591148615199409,29
105142346729211448678,27
105142371830138831645,21
105144266831311527181,24
105146584823047585187,26
105147245083007215683,23
105149219531311190627,33
105149562133075412272,21
105150602118922718322,22
105153225647146344216,23
105153410131245891369,22
105153493753654774157,20
105153660130185269778,29
105158173727544506909,30
105159170597734034922,21
105159281382646170118,39
105162996362166635042,22
105163980776010878642,22
105164880827226880476,22
105165190283998742633,26
105170616244072958313,25
105171043609831534501,21
105173627832994723960,49
105174783217607731876,39
105174807457349498033,20
105175245829173637529,29
105176117362074604169,22
105177164379465891724,29
105177628219159717189,20
105178687186339326929,34
105179878481418097458,25
105182262540467460033,21
105183000631762217182,62
105184774278719048624,23
105192922630977406071,21
105195598459927465624,20
105200681014380460137,31
105201699677486408719,25
105202025355719781700,31
105212085619173720764,30
105214570752264611223,28
105216550081134672432,39
105218012554422566491,38
105220621593864821886,27
105221589775478223968,22
105221618096778076733,28
105222251045530105512,40
105225863751105080449,20
105226915687705348971,20
105227172062119489519,31
105228656857231622725,43
105231244003181041511,21
105231892542945037868,22
105233314546446653285,29
105233866982924985100,24
105234362170523652866,24
105235596312658228446,25
105238423850830113346,31
105240628776950868290,37
105249050771568224516,21
105256085386237247104,25
105263552329155626208,21
105264048176927290566,21
105267993615170864802,20
105269003403502903088,32
105275303281780854159,28
105275336918305850921,23
105281767344289077631,20
105282187407989292187,25
105282489400585371295,21
105282533583368235073,31
105283619869297167382,57
105284382989418286800,32
105286650733829827765,22
105286997818537459388,22
105287793652207816595,21
105296059480902418080,23
105297819869060029578,31
105299607137226782518,23
105302626236154970766,27
105303545456062013756,33
105304844997628243741,34
105308754014100399295,34
105308929698320948403,25
105310276843156754030,30
105312008256795736262,23
105312983522061069095,25
105320340365289740502,36
105321469995015594793,34
105325574069554805332,20
105327353472742194397,24
105332917839725645173,23
105333133051510778042,22
105340779396424230887,35
105341539605224041768,21
105342382173308949249,31
105342835614340089954,23
105343644285597234346,25
105344510755227970247,21
105348321491363850841,30
105351003736952698317,24
105351070737269113960,20
105352448764683111037,21
105353366426771262252,48
105356488172104326856,31
105358807452136356219,33
105359586131263181345,20
105364456316325440606,29
105368983755531578252,21
105369941710743513313,27
105371591677110926464,44
105378371922597101053,20
105380011606290526759,35
105385137569868624114,20
105391277885138250166,24
105394103094704048184,21
105396862950282724749,21
105398167359108325210,26
105398945635401270447,20
105399126617602705601,35
105400415147033690471,24
105400833124625996013,24
105403748572659059210,25
105406238992821907307,29
105406316730517335884,31
105408037422148502783,27
105408235915602470359,30
105414874704957623410,27
105415288525704000535,27
105415484641775781782,32
105416903905417121848,43
105420528790203653627,28
105421839578262493687,20
105422311471309460312,34
105425683174582081321,28
105430676596430751437,26
105436725853703330745,26
105437861212313181288,20
105439287530566439398,22
105439497266204091116,24
105440505611414834852,30
105440793634752645883,27
105441968080943054995,34
105443635056988826187,32
105443756027557863121,31
105444853988604851320,53
105444973088893976305,25
105447116904336645785,27
105448449069112698627,23
105450001664472171995,27
105450716569339937210,20
105452506966030435779,21
105452776626721707424,20
105452902708050137485,28
105454317163699038711,21
105454480802135597089,22
105455386604496528503,24
105456061486500393506,44
105460654785952402922,31
105460821353054655437,131
105461306742599844177,28
105462871037886625688,23
105465815406446449104,25
105466630456050070182,23
105466919460136571428,25
105467318257697164125,20
105468374138802237980,30
105471739409059473015,37
105473717661706394112,21
105473945856454651574,27
105476607262314908799,29
105482817559756555665,21
105484134549335966320,48
105485818517164090518,51
105487009689744500917,48
105487371551711471638,39
105488341968372078754,23
105489089198466161426,30
105491803292817723515,21
105492954505609581370,21
105493107525351252694,20
105498086837824428820,30
105501525278977804558,25
105503535212117976779,22
105505929818478530204,115
105506426679729813273,21
105506657305035604634,20
105506827437317291727,24
105508376823910909048,23
105509919156363438978,24
105509935377554226446,42
105511266263358663515,23
105511395398136529698,21
105511809995844606371,21
105512010247879298990,20
105514064902804213259,70
105516995953042647805,20
105517091820243000529,42
105521328545378012675,35
105521454939172709517,20
105524758262955554007,20
105530359288743254625,26
105531470751933090747,20
105532569515196275109,25
105535836831712617974,29
105537344594577569374,23
105538126979430833066,23
105538761158568842950,26
105541129113885811525,21
105543066268758044505,20
105543579457661007733,27
105548397245094483737,26
105549821170254050606,20
105555526639206463387,21
105556012503270660323,30
105556062994269517877,26
105557146348151843778,20
105558731162283037348,27
105560564008687134106,32
105561352100336251979,24
105561870356898384704,21
105562650092836991598,20
105564713069844110350,29
105565555994550454318,28
105566611408470500847,35
105570295451990931121,48
105571478269095501771,22
105572109650573992312,24
105572175685434667495,64
105572966193022398872,49
105574758675293451212,20
105576579540302287975,31
105576582900790134503,24
105577751939918446119,32
105580254183044776077,41
105581845734812096273,23
105582855514303120539,58
105584066046706657000,74
105585135690878874994,41
105590428666082806466,26
105590785313499028279,24
105593031542446977458,24
105594160560423982695,27
105594359246453662124,22
105595134452659302980,27
105595974030732648256,21
105596553103614007318,20
105598348262775694997,22
105599994517762579496,21
105605087882624837092,21
105607946005745907048,20
105608363717492612316,23
105608689180482034104,20
105609920401492637590,46
105610026470917961389,23
105610817467877531663,26
105611578175412207292,20
105612537624910232966,207
105613615201252415585,24
105615353767279665197,26
105618024742866871786,20
105620940294807967258,34
105622943896156640461,27
105624588594541690774,29
105625997810277740257,21
105626002202180584651,23
105629260574373321074,24
105630197237026848660,21
105630962614952296272,37
105631153074425525234,23
105634029046471929300,24
105635562219368391866,65
105637613209018872258,32
105638134734022352554,30
105638468434933560674,21
105638552340443845797,52
105648753634174470635,22
105651668559536018262,24
105654989052200860089,31
105656781950137044900,26
105656974151832991376,20
105659668672376018060,36
105663089703840774629,25
105663203389809550246,21
105665925032439507538,24
105667894822679959716,25
105668978230962866072,29
105670301380640663740,22
105670804408750568304,24
105674042774584265278,20
105675943948021168581,29
105676670269792434653,69
105680613691522136442,48
105680804110927387630,29
105681367018262871557,23
105681375742424871075,24
105683304048731856631,27
105690038183627729674,25
105691080010959452369,22
105691373538932890224,22
105697454077108165676,28
105709761817638617510,27
105710255468887905518,23
105710372915477363998,21
105711823340063482185,33
105713498762754638356,28
105715336503167046456,21
105722271373640253562,23
105723753605241172096,20
105723850602850479749,20
105724153402159239918,20
105724570883564829442,39
105729911097490775389,26
105730520249804000200,37
105730619168875097822,21
105731518754749111720,45
105731661577186800464,21
105737127525525890423,21
105738363284398085659,60
105739336757832352650,21
105741088197645334949,21
105742768005132700701,20
105746001146109653254,39
105747595002533074611,25
105750136381220983295,30
105750720437591832278,69
105750742486353378395,30
105753373425972253605,32
105759423125081966035,21
105762126731250669999,25
105762613656597611086,20
105763130957995108216,22
105764364835652233322,38
105764996237338330089,23
105765324905919334785,25
105766252664008014386,25
105767702192973707162,40
105770402706622023345,27
105772949909135408287,33
105774905852845732534,22
105776393838761301456,20
105776450141434160008,40
105776493342931202152,30
105776733153476940683,23
105780211507192499626,21
105781324425893913328,27
105781615812300889231,28
105782423327335475340,37
105783304506802965952,31
105783985443917209949,22
105787446414213959209,27
105790557813482368331,23
105792121678406564438,40
105792167060337884177,55
105795270221930780385,25
105797426705734058523,22
105797700479016181468,22
105799504032084940154,61
105801579191080795624,34
105801607384251854027,30
105803473977537966986,21
105805561607206237830,28
105807777744316910676,22
105811189052591052269,23
105811438931756239356,44
105811660084516586297,38
105816931308110350471,39
105821136224305295225,23
105821186781295575101,22
105823282186483567043,23
105823326443870648704,20
105826241368472475030,22
105827327543202891314,21
105827507532875873337,26
105828356903112281274,30
105828465006396116815,27
105831710379290949278,52
105833589959126343323,20
105835536621043142238,20
105840575340313450238,26
105841722238392413630,29
105842532507378272859,23
105849904846292364464,22
105850784938434021282,39
105854844212300679052,23
105856937284385385254,22
105859446745203374511,24
105862784421602785831,28
105864542073061350724,20
105865453359574976980,36
105865490878309463118,27
105865515028446105709,23
105867896528063872142,20
105868745397504854553,28
105869167275152718392,24
105870450386588184685,20
105874523264068850584,30
105879050137908953165,20
105881091298609598450,37
105882476573361782089,22
105882748084060284087,26
105882968135005555638,25
105884498973780655166,31
105886344785514843059,23
105886563572781685458,20
105886979203593599574,26
105887817250897992692,23
105888617588051774630,38
105890448815720028764,21
105890504350070667684,26
105893665771790810559,23
105893767611961319979,22
105893873423952091812,24
105896422712616757184,35
105896889827222295384,42
105897136350512317238,29
105897829262512254035,50
105897848359351816186,31
105899235370205271209,28
105899251052974765953,22
105902370930989428661,23
105908307766301522442,23
105911449438494996271,20
105913999572923603139,25
105914298330843012670,45
105917547833486890715,24
105917632611929546796,41
105918426868314705890,38
105918553734299213257,28
105921313348009888802,20
105923168306230964474,31
105923406876161039926,47
105923605423608830339,20
105923861247721047265,24
105924624707814828867,21
105927736082482324340,21
105929485787767782525,23
105935107429441302054,23
105940042637994680481,22
105940822340576431509,24
105942019606770296038,20
105942126289575718815,24
105942182369444595153,31
105945051480825018108,26
105945507115328579390,26
105947231795892374157,32
105958220478332967881,20
105958415866380066148,21
105959863839505163021,21
105962222527546276280,20
105962295010457837510,107
105964017233380092566,46
105965096420699124584,35
105966125909923872179,22
105967384165502079627,20
105971008467744684471,21
105971343043397101443,40
105971417914371538832,23
105972577423408580502,20
105972774152045619492,44
105972987921240242350,25
105974951712583504440,22
105975465211015172704,32
105980326033609377571,66
105983502564922757558,24
105987477592302044061,21
105988730002336504786,30
105988895180015865975,24
105992900889255350201,20
105993064928092716837,21
105994207971349477741,54
105996822684948377820,40
105997996233417183991,51
105998491745003529526,28
106002516195518743232,25
106003712696340975063,53
106003894951532947657,24
106004017653356520052,20
106005778005421496698,30
106006224445781604057,23
106006227782097109832,24
106008141332394863859,21
106008286853386907501,42
106012285801018662045,23
106014183081558484028,24
106015674479943151620,32
106016188467078966528,26
106016474343171994516,24
106020361121681991081,48
106020530629573162229,25
106021664433849435617,20
106023105845443446958,26
106023782620060868919,26
106026007914778275105,44
106028823491918683457,71
106030694954335069168,27
106031348475784982187,27
106036559000479848657,24
106039967298671968832,23
106041170575674000982,30
106044501333655404181,23
106046153935825147340,22
106046621312546868150,20
106046902271347671868,29
106047885348441081707,34
106048196319921437536,38
106050044271661540883,22
106051119794382769742,29
106051498530251280938,21
106054869305142744230,20
106061768466929220435,23
106069234158768575995,22
106074493890685102038,38
106074498535064782683,28
106082147793498446687,29
106082228893941550191,30
106084690777640810273,34
106090325318557489631,24
106091390131938166393,20
106092404645603790240,22
106093346760602183952,23
106095111146912905437,53
106096694073546184218,22
106096859418834749019,35
106097106924407521732,47
106098400523735852900,30
106104291826091327276,34
106105524868680271034,20
106105890862574393013,37
106106910000415253154,22
106107904199259308977,26
106108405408867788865,20
106110239325904176737,34
106110748093023684767,21
106111667826961527297,26
106113270222058976478,27
106114439447795865625,27
106118140544195837214,20
106119592910459376627,24
106120899077741859355,24
106122192875842363727,34
106122567075200069171,31
106122714196238309991,27
106123317958356898962,44
106123881258017625930,21
106125194850153026856,20
106126621626868206514,20
106127078374911460326,21
106127708805241525772,20
106127976244668097238,28
106128280205300397979,25
106129737069800971680,40
106131783507966942941,23
106134211962101358190,44
106137625169200673095,30
106137751667442471142,31
106139302991672940388,31
106140529299021307283,99
106143555397973751723,38
106144102232338801046,40
106144646981807912555,40
106144818632017044849,30
106149007824742793344,36
106149036596342442791,57
106150184136590970269,24
106150336502894146741,26
106150612089860583936,67
106153613807675709068,23
106154160560408753797,32
106160186527517930456,34
106161412828609087684,26
106163123583431838693,45
106164242637000100247,26
106164408161166924269,29
106168391928709704278,48
106177008275365113898,23
106179116876122642493,48
106179618056720671043,30
106183251285794517559,57
106188616562190743952,30
106190402515843408899,42
106193001099015909762,41
106194135667078768118,23
106194449500504270834,24
106194841581292563817,21
106195092726673117608,20
106195104479201971748,21
106195336580410761550,26
106197844153298206699,36
106203170043186165289,24
106203686179921705832,21
106203763058989083511,24
106208094789298656577,31
106210213513733181007,20
106211040652350445851,21
106212203410529163763,25
106213546145414403440,20
106215251408074327034,77
106216746056559968919,69
106220111284408476043,31
106222709701873550939,21
106226941420364887072,25
106228846686738531143,23
106230769158506439994,23
106237708595622152189,21
106238061179190986463,21
106238463157581203035,49
106238497003113199078,23
106241848901965253085,28
106244113046995836466,25
106244810046520365459,21
106244977851933118721,30
106248452484625126329,22
106248690556317268747,105
106249146349140051252,21
106251143886205585662,29
106258851711398231852,27
106260257366094842121,31
106260448516876727027,47
106263768036754821399,20
106264058199850175253,45
106264645452553839435,33
106265620436039755061,20
106267913566457018133,27
106268162786503881606,29
106268657176404862573,43
106268775434822195824,21
106269167439885096238,26
106271256745633580853,23
106272326761781887879,26
106273672060692715136,26
106275249441354852739,37
106276673246413115385,22
106278560452564370020,21
106281770968584454223,20
106284366065022133955,54
106284844195961311994,42
106285529364842545477,23
106287926861960297915,22
106289180781936138168,20
106291160157874065882,27
106294161798172447298,24
106294480302669591440,21
106294971604223163420,20
106297988697572274297,22
106298039478024465991,32
106298327118827168491,23
106298571746989515196,23
106300017678353395774,20
106300025911390362882,44
106301588003715013448,20
106308140155355317728,23
106309082498732560791,47
106311753786921547897,21
106312277304114100479,23
106312436214417083389,20
106313491968774693882,22
106313774572529267625,23
106317524110191301685,20
106318286058253753146,26
106319615466227556408,30
106323518393577622068,37
106325721485207267207,43
106327374695442614121,35
106328745746642887898,26
106330634810452696409,23
106332380313859307059,24
106332411744697683151,22
106332576268419691858,24
106335434119083481280,22
106339543287698024221,32
106339904196682788644,37
106342801704972504097,20
106343383571732835187,42
106344205285289518536,22
106346061472629686457,24
106347565727773157750,34
106355102912868288991,26
106357010500504077223,23
106357667863407709810,35
106358549606679401345,59
106360381617110360632,22
106362733199174363463,20
106363888796578639051,27
106365677475604832997,28
106366907050669554397,21
106368839417664785132,34
106369248880993386405,20
106369593493827707311,35
106373753653899986839,28
106374057650222007665,22
106376723779644311818,23
106378428618259296357,27
106379325433638751878,24
106379867431127824198,24
106381708981160344798,123
106383182177605702614,25
106384585911940152430,22
106384637803865050877,50
106392445739330093997,20
106392905034192840793,24
106393092079351029836,21
106398038266482283465,20
106400050004841789338,31
106406743509139914037,20
106407218577091002897,25
106408074547125614536,26
106408500258001237484,34
106409803266680355804,25
106410593156576272107,42
106411188879634336259,23
106413626561699207534,24
106416887056299652989,21
106417251028075901225,40
106417626552820324620,24
106418591926640311272,21
106419450728607644957,22
106419621930998073299,21
106419710017843455025,28
106419877355153511852,27
106420239604524329245,25
106421397821679692458,27
106423087532297349021,21
106426270409328988133,31
106427186963127151764,38
106429312844952615682,21
106431657219295762740,21
106434559411304509764,31
106439574229660762975,27
106439844208918100325,27
106442193477903890761,20
106449560235911037302,25
106452859531865848372,21
106453541861475864152,29
106454563282273718600,21
106455393887767000103,35
106455406242973338534,27
106456177403821444149,21
106460739033785144330,32
106461125696743380266,21
106462243715681467767,22
106462793761903225049,30
106463756841441522111,24
106465146482571113596,31
106469310860412567157,23
106470304909288360402,30
106470523364007190238,22
106475434883123403916,25
106476306865965806317,22
106477544498221805795,61
106477748767198440299,25
106479716978715717631,22
106480113305474302241,26
106484600281267874204,25
106488279162851928861,20
106488581874393344840,26
106489265959001700500,20
106489912754027421612,29
106490678208198704619,28
106491870848556905460,20
106492569903008593940,34
106492904123438278078,40
106493071982230560101,40
106498408411643560211,53
106498932825959846631,21
106501395996788468545,20
106502289695654370854,23
106503658432132066008,30
106506787634753985211,22
106507133210545404894,26
106507759128932687097,32
106510397019135505158,20
106512689258755833849,24
106514577395337439953,23
106518011589644015892,29
106521608971193465346,34
106521949748274716973,46
106522654374947130114,44
106524245408234961635,24
106529244091259244391,25
106531944113584169350,24
106532391997383446915,21
106533045754930369082,34
106537001937590203031,33
106537004352478137587,61
106538151063518873258,23
106545388800257341911,21
106547773023908706689,42
106549331607883773794,23
106550655535696886923,66
106555749205509554621,21
106556353054868214938,26
106557862331098974646,32
106562277353491588921,22
106565929721555230289,20
106567074447683935338,23
106567653187929905929,24
106571041577233500945,20
106572309477672690912,33
106574841412104817717,32
106574980778581429993,20
106575175214874845222,31
106576717221551872120,20
106582417451239184222,24
106583802206761544018,24
106590123886107098423,25
106597111940908837364,24
106597420622825435032,21
106597919925036709289,37
106601002167371101343,45
106603103679000140704,100
106603351499079517874,24
106605377088804894299,27
106607720241328954295,21
106608507240746490866,52
106609398755342019622,27
106613369793797848424,28
106615779362935814967,27
106618629894543688238,36
106622237251838979846,20
106624190641917069743,26
106624981002844625866,28
106626705352756770765,21
106632102865183640354,42
106632681849243239076,21
106635321637568400788,31
106635415293189948007,23
106636695625252520306,28
106636913079899498429,21
106640090428571388012,20
106651175460009037430,20
106652377523718030879,30
106652609122193583414,20
106654124525396654531,21
106655727392903808609,20
106656836195928759733,23
106657071614245957501,44
106659513018573080035,25
106660189538947791163,20
106660710885176926075,37
106663352464436860876,36
106666692774818675576,27
106669193879423587758,23
106671839059756975362,26
106676881395673980449,26
106677848034974684027,35
106682030114241849846,24
106682124216718533329,21
106682961480912122388,20
106683489953383074722,24
106683766696042638168,30
106688306198060000708,26
106688494652342118673,52
106690146624121785514,20
106693060144682651646,40
106693648301316664167,21
106697566420957684895,22
106701302630007561885,28
106703905592026531561,24
106704054877377735980,26
106704290066434324951,23
106708056827284722614,20
106708482465332720536,21
106710698792130723667,25
106715323371754055911,20
106716652333308783984,26
106716671503298125212,20
106724044266283541273,24
106726468307314422633,30
106727506661062275311,25
106728348806692936573,25
106735969913557506892,24
106738805694506738914,24
106740413803409529394,30
106741233076685476158,43
106741907033205999514,31
106742561677314158196,20
106743308517853101182,27
106748322319014582351,69
106748439247716180853,27
106748822609166984927,84
106756043208487047665,26
106760548529390033406,51
